Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
638a849286a31cda97345046,APPROVED,2022-12-02T23:13:34.052000Z,2022-12-02T23:37:08.413000Z,2022-12-02T23:37:08.921000Z,2022-12-02T23:37:09.121709Z,1415,C1INRZ4D,1761,English,20,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
638a8494f29c91463b285732,APPROVED,2022-12-02T23:05:04.308000Z,2022-12-02T23:18:54.124000Z,2022-12-02T23:18:54.738000,2022-12-02T23:18:54.680739Z,830,C1INRZ4D,2496,English,59,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a8497f5eba7b4bf853a35,APPROVED,2022-12-02T23:04:58.536000Z,2022-12-02T23:14:42.801000Z,2022-12-02T23:14:48.272000,2022-12-02T23:14:43.191760Z,585,C1INRZ4D,447,"English, French",21,Female,White,United States,United States,United States,English,Yes,Part-Time
638a84ac6eb57bba6ed7242e,APPROVED,2022-12-02T23:06:04.681000Z,2022-12-02T23:13:44.540000Z,2022-12-02T23:13:45.181000,2022-12-02T23:13:45.114005Z,460,C1INRZ4D,1809,English,43,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a84b29ae31b90ca7683c7,APPROVED,2022-12-02T23:05:27.745000Z,2022-12-02T23:17:12.006000Z,2022-12-02T23:17:12.553000,2022-12-02T23:17:12.484928Z,705,C1INRZ4D,2304,English,70,Female,White,United States,United States,United States,English,No,Part-Time
638a84befea7ab609b073250,APPROVED,2022-12-02T23:07:06.825000Z,2022-12-02T23:50:17.181000Z,2022-12-02T23:50:17.634000,2022-12-02T23:50:17.565423Z,2591,C1INRZ4D,754,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a84bf4d2ce4ed84e51444,APPROVED,2022-12-02T23:05:40.730000Z,2022-12-02T23:18:38.894000Z,2022-12-02T23:18:39.322000,2022-12-02T23:18:39.252458Z,779,C1INRZ4D,619,English,64,Female,White,United States,United States,United States,English,No,Part-Time
638a84c0ab8cc59644bc4e0e,APPROVED,2022-12-02T23:05:40.707000Z,2022-12-02T23:20:51.158000Z,2022-12-02T23:20:52.583000,2022-12-02T23:20:52.503473Z,911,C1INRZ4D,2569,English,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a84c6ea452cefcdf1d7e9,APPROVED,2022-12-02T23:05:44.136000Z,2022-12-02T23:22:20.187000Z,2022-12-02T23:22:20.747000,2022-12-02T23:22:20.677634Z,997,C1INRZ4D,758,English,37,Female,White,United States,United States,United States,English,No,Full-Time
638a84cfda3f23d59a807746,APPROVED,2022-12-02T23:05:56.659000Z,2022-12-02T23:17:04.409000Z,2022-12-02T23:17:04.875000,2022-12-02T23:17:04.805202Z,668,C1INRZ4D,1901,English,70,Female,White,United States,United States,United States,English,No,Other
638a84d1e6c4e3782e34503d,APPROVED,2022-12-02T23:05:57.469000Z,2022-12-02T23:18:51.039000Z,2022-12-02T23:18:51.546000,2022-12-02T23:18:51.476390Z,774,C1INRZ4D,1116,"English, German",22,Female,White,United States,United States,United States,English,No,Part-Time
638a84d9e6c4e3782e34503f,APPROVED,2022-12-02T23:06:04.258000Z,2022-12-02T23:13:06.469000Z,2022-12-02T23:13:06.958000,2022-12-02T23:13:06.885807Z,423,C1INRZ4D,997,English,26,Female,White,United States,United States,United States,English,No,Full-Time
638a84db1891100a9f853a28,APPROVED,2022-12-02T23:06:07.060000Z,2022-12-02T23:19:37.168000Z,2022-12-02T23:19:37.866000,2022-12-02T23:19:37.799447Z,811,C1INRZ4D,168,English,22,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a84db23b398137af19eb2,APPROVED,2022-12-02T23:06:03.477000Z,2022-12-02T23:21:19.103000Z,2022-12-02T23:21:19.598000,2022-12-02T23:21:19.530772Z,916,C1INRZ4D,1337,English,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
638a84de08554facdbe14c46,APPROVED,2022-12-02T23:06:09.568000Z,2022-12-02T23:19:57.726000Z,2022-12-02T23:19:58.281000,2022-12-02T23:19:58.217214Z,829,C1INRZ4D,2813,English,46,Female,White,United States,United States,United States,English,No,Full-Time
638a84ebaa7c72967261e1d9,APPROVED,2022-12-02T23:06:22.295000Z,2022-12-02T23:19:14.229000Z,2022-12-02T23:19:14.705000,2022-12-02T23:19:14.640050Z,772,C1INRZ4D,4103,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a84f2478af5c9b5c48792,APPROVED,2022-12-02T23:06:33.148000Z,2022-12-02T23:39:03.308000Z,2022-12-02T23:39:08.850000,2022-12-02T23:39:03.752558Z,1951,C1INRZ4D,173,English,53,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a84fe15941be245116657,APPROVED,2022-12-02T23:06:41.683000Z,2022-12-02T23:19:27.212000Z,2022-12-02T23:19:27.736000,2022-12-02T23:19:27.667625Z,766,C1INRZ4D,1869,English,64,Female,White,United States,United States,United States,English,No,Full-Time
638a85000599def14528571c,APPROVED,2022-12-02T23:06:52.143000Z,2022-12-02T23:21:01.836000Z,2022-12-02T23:21:02.336000,2022-12-02T23:21:02.266652Z,850,C1INRZ4D,2126,"English, Spanish",36,Male,White,United States,United States,United States,Spanish,No,Full-Time
638a85002f582d8ca407a877,APPROVED,2022-12-02T23:06:42.681000Z,2022-12-02T23:25:39.103000Z,2022-12-02T23:25:39.591000,2022-12-02T23:25:39.521043Z,1137,C1INRZ4D,1076,"English, Portuguese, Spanish",21,Female,Other,United States,United States,United States,English,Yes,Part-Time
638a850ee6c4e3782e345043,APPROVED,2022-12-02T23:06:57.572000Z,2022-12-02T23:17:18.294000Z,2022-12-02T23:17:18.742000,2022-12-02T23:17:18.676741Z,621,C1INRZ4D,537,"English, Vietnamese",35,Female,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
638a851ca8c1513c0d4d0d1c,APPROVED,2022-12-02T23:07:11.656000Z,2022-12-02T23:16:41.963000Z,2022-12-02T23:16:42.447000,2022-12-02T23:16:42.375343Z,571,C1INRZ4D,1315,"Spanish, English",24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a85264d179ee9f1c7c3b9,APPROVED,2022-12-02T23:07:20.926000Z,2022-12-02T23:14:13.362000Z,2022-12-02T23:14:13.851000,2022-12-02T23:14:13.782179Z,413,C1INRZ4D,635,English,40,Male,White,United States,United States,United States,English,No,Full-Time
638a8531ab8cc59644bc4e19,APPROVED,2022-12-02T23:07:31.066000Z,2022-12-02T23:14:32.463000Z,2022-12-02T23:14:32.954000,2022-12-02T23:14:32.885969Z,422,C1INRZ4D,647,English,24,Male,White,United States,United States,United States,English,No,Full-Time
638a853651fc5a7e6d48bede,APPROVED,2022-12-02T23:07:37.633000Z,2022-12-02T23:24:57.794000Z,2022-12-02T23:24:58.259000Z,2022-12-02T23:24:58.397822Z,1041,C1INRZ4D,2922,"English, French, Spanish",69,Male,Mixed,Cuba,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a853c25719a59477cfc16,APPROVED,2022-12-02T23:07:42.913000Z,2022-12-02T23:20:25.230000Z,2022-12-02T23:20:26.082000,2022-12-02T23:20:26.022004Z,763,C1INRZ4D,660,"English, Spanish",32,Male,White,United States,United States,United States,English,No,Full-Time
638a854808ac5a69f0b766a2,APPROVED,2022-12-02T23:07:56.572000Z,2022-12-02T23:44:15.747000Z,2022-12-02T23:44:16.197000,2022-12-02T23:44:16.128031Z,2180,C1INRZ4D,3538,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a855c231b2325a7d1bf87,APPROVED,2022-12-02T23:08:32.551000Z,2022-12-02T23:21:41.205000Z,2022-12-02T23:21:41.733000,2022-12-02T23:21:41.663424Z,789,C1INRZ4D,357,English,28,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a85618a42d18f9de14c49,APPROVED,2022-12-02T23:08:21.764000Z,2022-12-02T23:14:38.544000Z,2022-12-02T23:14:38.970000,2022-12-02T23:14:38.895268Z,377,C1INRZ4D,262,English,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638a856225719a59477cfc1a,APPROVED,2022-12-02T23:11:06.335000Z,2022-12-02T23:26:40.770000Z,2022-12-02T23:26:41.170000,2022-12-02T23:26:41.101379Z,935,C1INRZ4D,485,English,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a85623d5ec97e326dc3ca,APPROVED,2022-12-02T23:08:21.921000Z,2022-12-02T23:22:54.110000Z,2022-12-02T23:22:54.577000,2022-12-02T23:22:54.506954Z,873,C1INRZ4D,2156,English,66,Female,White,United States,United States,United States,English,No,Part-Time
638a8564f29c91463b285743,APPROVED,2022-12-02T23:08:22.907000Z,2022-12-02T23:18:51.208000Z,2022-12-02T23:18:56.684000,2022-12-02T23:18:51.594704Z,629,C1INRZ4D,494,English,28,Female,White,United States,United States,United States,English,No,Full-Time
638a856cd50486994cf19e90,APPROVED,2022-12-02T23:08:35.353000Z,2022-12-02T23:25:23.208000Z,2022-12-02T23:25:28.684000,2022-12-02T23:25:23.598672Z,1008,C1INRZ4D,1714,English,59,Male,White,United States,United States,United States,English,No,Full-Time
638a856feb2a632477d770df,APPROVED,2022-12-02T23:08:59.142000Z,2022-12-02T23:26:52.127000Z,2022-12-02T23:26:53.096000,2022-12-02T23:26:53.023999Z,1073,C1INRZ4D,93,English,71,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638a858caa28d0a789d72443,APPROVED,2022-12-02T23:09:03.197000Z,2022-12-02T23:19:25.231000Z,2022-12-02T23:19:25.874000,2022-12-02T23:19:25.805089Z,623,C1INRZ4D,272,English,22,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a85a852c21e43d0d770e1,APPROVED,2022-12-02T23:10:09.521000Z,2022-12-02T23:32:32.668000Z,2022-12-02T23:32:38.141000,2022-12-02T23:32:33.084894Z,1344,C1INRZ4D,2778,English,32,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a85acdcbbbe8b5cb47e18,APPROVED,2022-12-02T23:09:33.811000Z,2022-12-02T23:19:34.583000Z,2022-12-02T23:19:40.075000,2022-12-02T23:19:34.993845Z,601,C1INRZ4D,421,English,21,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a85b8cf21e755594d0d25,APPROVED,2022-12-02T23:10:52.930000Z,2022-12-02T23:24:19.721000Z,2022-12-02T23:24:20.165000,2022-12-02T23:24:20.092294Z,807,C1INRZ4D,2366,English,80,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a85c1695a057373229ea6,APPROVED,2022-12-02T23:09:58.123000Z,2022-12-02T23:19:53.524000Z,2022-12-02T23:19:53.945000,2022-12-02T23:19:53.879121Z,596,C1INRZ4D,4,"Korean, English",31,Female,Asian,United States,United States,United States,Korean,No,Full-Time
638a85d1d05a0c92d708cefa,APPROVED,2022-12-02T23:10:16.277000Z,2022-12-02T23:28:22.032000Z,2022-12-02T23:28:22.449000,2022-12-02T23:28:22.374177Z,1086,C1INRZ4D,153,English,63,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a85d870615e7cfe34506d,APPROVED,2022-12-02T23:10:21.274000Z,2022-12-02T23:34:43.604000Z,2022-12-02T23:34:44.456000,2022-12-02T23:34:44.401090Z,1463,C1INRZ4D,2977,English,25,Female,Asian,China,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a85de85f28334de6b9b47,APPROVED,2022-12-02T23:10:25.644000Z,2022-12-02T23:25:57.711000Z,2022-12-02T23:25:58.738000,2022-12-02T23:25:58.668709Z,933,C1INRZ4D,1671,"English, Spanish",54,Female,White,United States,United States,United States,English,No,Full-Time
638a85e8ea81dd8b24285737,APPROVED,2022-12-02T23:11:11.145000Z,2022-12-02T23:22:22.923000Z,2022-12-02T23:22:23.517000,2022-12-02T23:22:23.451669Z,672,C1INRZ4D,2853,English,71,Male,White,United States,United States,United States,English,No,Other
638a860f60a334d1972856df,APPROVED,2022-12-02T23:12:34.458000Z,2022-12-02T23:27:22.051000Z,2022-12-02T23:27:22.462000,2022-12-02T23:27:22.393423Z,888,C1INRZ4D,2106,English,21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8614af8dfabd067c330d,APPROVED,2022-12-02T23:11:15.992000Z,2022-12-02T23:30:28.361000Z,2022-12-02T23:30:28.781000,2022-12-02T23:30:28.709644Z,1153,C1INRZ4D,1471,"English, Tagalog-Filipino, Japanese, Spanish",DATA_EXPIRED,Female,Asian,Philippines,United States,United States,English,Yes,Unemployed (and job seeking)
638a86158a42d18f9de14c56,APPROVED,2022-12-02T23:11:20.623000Z,2022-12-02T23:25:24.692000Z,2022-12-02T23:25:25.163000,2022-12-02T23:25:25.090454Z,845,C1INRZ4D,1510,English,37,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638a8620a3ffde9845807789,APPROVED,2022-12-02T23:11:32.438000Z,2022-12-02T23:22:56.316000Z,2022-12-02T23:22:56.808000,2022-12-02T23:22:56.733618Z,684,C1INRZ4D,686,English,60,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
638a86211891100a9f853a41,APPROVED,2022-12-02T23:11:37.803000Z,2022-12-02T23:26:34.504000Z,2022-12-02T23:26:34.982000,2022-12-02T23:26:34.902184Z,897,C1INRZ4D,1122,English,50,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a86213d5ec97e326dc3e0,APPROVED,2022-12-02T23:11:33.922000Z,2022-12-02T23:20:20.182000Z,2022-12-02T23:20:20.646000,2022-12-02T23:20:20.574049Z,527,C1INRZ4D,1503,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a86273d10185d48b76697,APPROVED,2022-12-02T23:11:39.872000Z,2022-12-02T23:19:59.570000Z,2022-12-02T23:20:00.041000,2022-12-02T23:19:59.966973Z,500,C1INRZ4D,95,English,52,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
638a8627a3ffde984580778b,APPROVED,2022-12-02T23:11:41.597000Z,2022-12-02T23:30:00.914000Z,2022-12-02T23:30:01.376000,2022-12-02T23:30:01.308760Z,1100,C1INRZ4D,774,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a862e81aaaaf6ee971746,APPROVED,2022-12-02T23:11:47.418000Z,2022-12-02T23:21:14.078000Z,2022-12-02T23:21:14.642000,2022-12-02T23:21:14.569182Z,567,C1INRZ4D,362,English,21,Female,White,United States,United States,United States,English,Yes,Part-Time
638a86317a83960fec19b571,APPROVED,2022-12-02T23:11:49.259000Z,2022-12-02T23:23:05.567000Z,2022-12-02T23:23:06.032000,2022-12-02T23:23:05.971147Z,677,C1INRZ4D,1554,"Japanese, Thai, Korean, English",43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a863a513cfeb2936dc360,APPROVED,2022-12-02T23:12:09.810000Z,2022-12-02T23:26:32.719000Z,2022-12-02T23:26:33.213000,2022-12-02T23:26:33.146430Z,863,C1INRZ4D,402,English,41,Male,White,United States,United States,United States,English,No,Full-Time
638a863b51fc5a7e6d48beee,APPROVED,2022-12-02T23:11:59.783000Z,2022-12-02T23:22:47.269000Z,2022-12-02T23:22:47.706000,2022-12-02T23:22:47.639738Z,648,C1INRZ4D,312,English,22,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
638a863c47a0da137ebc4d8d,APPROVED,2022-12-02T23:11:56.909000Z,2022-12-02T23:27:37.576000Z,2022-12-02T23:27:38.008000,2022-12-02T23:27:37.936283Z,941,C1INRZ4D,3211,"English, French",65,Female,White,Canada,United States,United States,English,No,DATA_EXPIRED
638a863dbb4e627b09e73646,APPROVED,2022-12-02T23:12:10.002000Z,2022-12-02T23:33:54.002000Z,2022-12-02T23:33:54.451000,2022-12-02T23:33:54.389502Z,1304,C1INRZ4D,3022,English,65,Female,White,United States,United States,United States,English,No,Full-Time
638a863e6c00860a183fe2b4,APPROVED,2022-12-02T23:12:00.724000Z,2022-12-02T23:24:54.754000Z,2022-12-02T23:24:55.371000,2022-12-02T23:24:55.305408Z,775,C1INRZ4D,634,English,33,Male,Asian,United States,United States,United States,English,No,Full-Time
638a8644ddf2e8de9297170d,APPROVED,2022-12-02T23:12:15.027000Z,2022-12-02T23:27:07.707000Z,2022-12-02T23:27:08.237000,2022-12-02T23:27:08.177490Z,893,C1INRZ4D,952,"Chinese, English",51,Female,Asian,Taiwan,United States,United States,Chinese,No,Full-Time
638a864d71d5bba595d95c74,APPROVED,2022-12-02T23:12:15.554000Z,2022-12-02T23:20:33.343000Z,2022-12-02T23:20:33.832000,2022-12-02T23:20:33.758985Z,498,C1INRZ4D,989,English,51,Female,White,United States,United States,United States,English,No,Full-Time
638a8654f29c91463b28574f,APPROVED,2022-12-02T23:12:32.441000Z,2022-12-02T23:29:14.838000Z,2022-12-02T23:29:15.239000,2022-12-02T23:29:15.165999Z,1003,C1INRZ4D,2644,English,42,Male,White,United States,United States,United States,English,No,Part-Time
638a8656825f36287a6dc39c,APPROVED,2022-12-02T23:12:25.467000Z,2022-12-02T23:27:31.423000Z,2022-12-02T23:27:32.036000,2022-12-02T23:27:31.970426Z,906,C1INRZ4D,255,English,29,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
638a866681aaaaf6ee971752,APPROVED,2022-12-02T23:12:40.908000Z,2022-12-02T23:19:54.523000Z,2022-12-02T23:19:54.947000,2022-12-02T23:19:54.886682Z,434,C1INRZ4D,977,English,24,Male,White,United States,United States,United States,English,No,Full-Time
638a8668825f36287a6dc3a1,APPROVED,2022-12-02T23:12:47.835000Z,2022-12-02T23:28:38.038000Z,2022-12-02T23:28:38.504000,2022-12-02T23:28:38.435048Z,951,C1INRZ4D,10,"English, Spanish",39,Female,White,United States,United States,United States,English,No,Part-Time
638a867203b7198cc948bf09,APPROVED,2022-12-02T23:12:53.138000Z,2022-12-02T23:35:15.819000Z,2022-12-02T23:35:16.286000,2022-12-02T23:35:16.208074Z,1343,C1INRZ4D,2842,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8676f5eba7b4bf853a5b,APPROVED,2022-12-02T23:12:56.696000Z,2022-12-02T23:23:23.557000Z,2022-12-02T23:23:24.306000,2022-12-02T23:23:24.229330Z,627,C1INRZ4D,2250,English,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a867c3b7d1abc3ed470ab,APPROVED,2022-12-02T23:13:22.763000Z,2022-12-02T23:56:20.768000Z,2022-12-02T23:56:21.297000,2022-12-02T23:56:21.220589Z,2579,C1INRZ4D,176,English,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a8680dfd0350c84e51495,APPROVED,2022-12-02T23:13:12.890000Z,2022-12-02T23:26:00.714000Z,2022-12-02T23:26:01.224000,2022-12-02T23:26:01.153547Z,768,C1INRZ4D,1621,English,35,Female,Mixed,United States,United States,United States,English,No,Full-Time
638a868333429492517c32c9,APPROVED,2022-12-02T23:13:11.171000Z,2022-12-02T23:22:37.571000Z,2022-12-02T23:22:38.008000,2022-12-02T23:22:37.944845Z,567,C1INRZ4D,300,English,58,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
638a868aeb2a632477d770fe,APPROVED,2022-12-02T23:13:18.643000Z,2022-12-02T23:28:30.943000Z,2022-12-02T23:28:31.353000,2022-12-02T23:28:31.282024Z,913,C1INRZ4D,536,English,20,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
638a869155218eecfdc487be,APPROVED,2022-12-02T23:13:25.137000Z,2022-12-02T23:22:07.945000Z,2022-12-02T23:22:08.668000,2022-12-02T23:22:08.607905Z,523,C1INRZ4D,710,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a86924a44684222bdccf9,APPROVED,2022-12-02T23:13:27.725000Z,2022-12-02T23:31:38.776000Z,2022-12-02T23:31:44.279000,2022-12-02T23:31:39.200580Z,1092,C1INRZ4D,596,English,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
638a869805f927468711665a,APPROVED,2022-12-02T23:13:50.429000Z,2022-12-02T23:34:57.621000Z,2022-12-02T23:34:58.058000,2022-12-02T23:34:57.986390Z,1268,C1INRZ4D,2086,English,44,Female,White,United States,United States,United States,English,No,Part-Time
638a86ae23a0c12666057f8b,APPROVED,2022-12-02T23:14:23.694000Z,2022-12-02T23:26:14.867000Z,2022-12-02T23:26:15.336000,2022-12-02T23:26:15.270004Z,712,C1INRZ4D,1254,English,33,Male,White,United States,United States,United States,English,No,Full-Time
